,average,CREGION,AGE,SEX,EDUCATION,CITIZEN,MARITAL,RELIG,RELIGATTEND,POLPARTY,INCOME,POLIDEOLOGY,RACE
GAYMARR2_W32,0.04356391402330478,0.01135083609682716,0.012758196905259816,0.004099546436418079,0.022065700492497384,0.0011708943471666331,0.015341580044089169,0.08745828711884047,0.08152061066865142,0.09864076645862763,0.006976187552067632,0.1762670355014613,0.005117326657750563
ABORTION_W32,0.040495236018261306,0.008219999338255825,0.0006734151813993576,0.0006457231299719734,0.015715860778869894,0.0013373946003614027,0.012824865370670561,0.0790212826932151,0.09179023343542024,0.11223821429160467,0.0042453958209691875,0.1576944031920625,0.0015360443863350415
GOVT_ROLE_W32,0.03423253346942493,0.004229975523658046,0.004640323970030113,0.004370490812901142,0.006630500109589823,0.009328600622361766,0.011634615712238162,0.03992616919703852,0.024565292804597034,0.14365162935194034,0.005991473957425869,0.14000659865263498,0.01581473091868334
IMMCULT2_W32,0.032857933594197856,0.005158079898869298,0.011796838876800726,0.0010710562940982832,0.02372375754998159,0.008891615457743229,0.010478643508479938,0.039293883906772804,0.01422709688860013,0.12801638172872726,0.001597416234843115,0.13320295522768352,0.0168374775577743
WHADVANT_W32,0.03061360789114599,0.0030311815618203944,0.0062036544801365385,0.00297239641356047,0.019081861879451597,0.0016068634031267662,0.009881592485907507,0.03352856347259554,0.011161801982047317,0.11547148153901073,0.001969066617844716,0.11864762141905708,0.043807209439193265
COMMIMPH_W32,0.023390476819665832,0.009948993160625008,0.0010025902811956846,0.0034989582946558686,0.0063528584265111765,0.003153707648347486,0.0073304762900469125,0.07359110844810494,0.08524390390297328,0.030077612755554366,0.004556289169021531,0.05094314461437772,0.004986078844576033
MARRFAM2_W32,0.023179728041816356,0.004742919902158462,0.007594926752934001,0.004654419360840947,0.0015399356140102425,0.0005011980677868957,0.018654164261161878,0.051442580402604306,0.05456992522035509,0.04916971553786758,0.0008469203037086613,0.08329752989740914,0.0011425011809590977
CLASS_W32,0.023090129580199913,0.0010498628706555747,0.013180482784431978,0.0020606046389193503,0.055622390776621886,0.0017243223217266695,0.025792970296233245,0.011644450239429215,0.006966613608482439,0.00951700511490802,0.12998205447488675,0.006488463558878966,0.013052334277224903
ETHNCMAJ_W32,0.022922541509606608,0.004766632029308436,0.012079854978494156,0.0016143410785261331,0.012021668715459483,0.00588001849208621,0.010476370945732364,0.018038360408263395,0.004559046007092843,0.08275249186114793,0.002416187455369942,0.07281125260686255,0.047654273536935805
ECONFAIR2_W32,0.020378786255854313,0.0014703856481585143,0.0020126803388374904,0.013028375025104627,0.001962344587036714,0.0011821739056182415,0.00609807163327476,0.026558209065675797,0.01849268543478603,0.07882406418403343,0.003330455377207937,0.08659577954508042,0.0049902103254378175
MOVEURBAN_W32,0.019269244092307288,0.004052104792168612,0.012611930796781998,0.005641723161764602,0.017150028497194846,0.015174489040555678,0.010616764453124436,0.03349597271095146,0.005734899094239554,0.02937826352387943,0.01469384215849009,0.028323245663381173,0.05435766521515554
WOMENOPPS_W32,0.018909089250044784,0.0011370219786876158,0.0006692281184865394,0.0400795728376658,0.004530725390932791,0.0004737541749492029,0.0019253974864772894,0.01354189907835188,0.008555350318342137,0.07131947802966236,0.0013631808033994217,0.07525604861124521,0.008057414172337136
VALUERURAL_W32,0.018754238727947556,0.004748963167369222,0.00687511673875888,0.0007038053300038586,0.012463285891631957,0.00091419495474905,0.009573735876344075,0.03706078308468227,0.019609743613039146,0.05151708340464107,0.0020504917763766186,0.07337561028825629,0.0061580506095182536
MOVESUBURB_W32,0.01758209176787152,0.0035449267241343617,0.017462232227608263,0.0104788661804424,0.006847703873775491,0.0006789327841079135,0.022347599536326326,0.030550130385576246,0.005855185467258709,0.03367403182733385,0.006772432054884065,0.048711458949091874,0.024061601203918738
MOVERURAL_W32,0.016507273097738945,0.015035538913827048,0.01684057911598344,0.0032664180997408884,0.007254895280331119,0.015752592358244874,0.017294075260983977,0.035298588882135114,0.01613955993464102,0.017711968391015052,0.0095521349325803,0.03268722868596482,0.011253697317419683
INC_W32,0.015818590174102382,0.0009870095085139582,0.02803249327051743,0.004033338885984934,0.020119064942634837,0.003976887738528559,0.03133639780249316,0.006051738738480835,0.0011347579504360557,0.007367796470520428,0.059782520641862444,0.0037828064882961163,0.023218269650959845
COMMIMPC_W32,0.01520792055569127,0.0021176429298742088,0.0026256930944691206,0.01000626336550927,0.006087645274684181,0.0023126505736379027,0.006077910656975006,0.008242677596766187,0.00374672087847453,0.05881229182065229,0.0013178895051028728,0.062046021316478156,0.019101639655671514
SOCTRUST_W32,0.014889798681952752,0.010264771659666789,0.016120165338517744,0.004959048316821028,0.03359432174911999,0.005346712881185268,0.012687207601472959,0.014994331915716893,0.004716240468310951,0.0056274509694648955,0.02819285440721881,0.015572347252094436,0.026602131623843263
SOCTRUST4_W32,0.013783474568818099,0.0030583582689405454,0.025083900264068794,0.0005150923630110148,0.020323804664017585,0.003228519127825279,0.028654905077877203,0.018314249550731583,0.010320023350705868,0.006421491611757424,0.02493558560488007,0.005780221510249466,0.018765543431752338
FEDSHAREA_W32,0.013501736809968882,0.0009073808895437707,0.0034829428109178235,0.0035226731283034694,0.001565683870062962,0.0008505472716421354,0.007273843261015036,0.01909084229250059,0.006754077830647006,0.045624873204968996,0.0034374653583688773,0.050842431720030425,0.018668080081625477
VALUEURBAN_W32,0.013181703700356116,0.001246632008394552,0.0018651755530735424,0.004814116270852989,0.004936405611770861,0.0007606103248804413,0.005477589761426134,0.019671592009015134,0.011406830786321757,0.043874750208808426,0.0012231548589980198,0.05837441594248933,0.004529171068242205
HARASS4_W32,0.013047061560650497,0.00124202289687033,0.002487217200312769,0.1097207299878946,0.004036128091209938,0.005223181723363862,0.0058830481804777734,0.006624620770441284,0.0016917075480991461,0.006169188508163028,0.0009383213996338383,0.009746454381484068,0.00280211803985531
HARASS1D_W32,0.013026495642840094,0.002729282712086954,0.002160336105801298,0.011916786299879563,0.00766852790301496,0.0015427946717310014,0.0035271773274361713,0.01367858522363657,0.0057414796951365445,0.04636627690662855,0.0007219730543836834,0.05530383764873851,0.004960890165607343
NEIGHSAMEA_W32,0.012902822089565535,0.012596314764117081,0.011922573565342815,0.0002796564061050196,0.005001096647754928,0.010532362356168432,0.011382174865435614,0.008172378213569458,0.002742893808493951,0.010028645048822732,0.005840666555569873,0.00504282054335486,0.07129228230005163
INCFUTURE_W32,0.012779346367958183,0.0007048083784873575,0.07645568182906679,0.0016049796709318063,0.009670093056879037,0.00847201090840467,0.021030901884318554,0.005283405502422614,0.002788385163467204,0.001542093095256155,0.005449464399193497,0.002637569212985346,0.01771276331408519
COMMIMPA_W32,0.012775139130560728,0.0031180155793818515,0.0025699493430380222,0.005951646475414868,0.02890125798943677,0.0017118274024462234,0.0062105942108745624,0.013154341173014611,0.0032573754493761442,0.03253419169068208,0.0032814405926353124,0.0476205237170769,0.004990505943351392
HARASS1C_W32,0.012549381487876841,0.003219783585884349,0.005362472752239819,0.011601840923380704,0.009181141215743267,0.0026333882048346314,0.004951650234033611,0.013756215631648434,0.005175652416999005,0.03995547994568168,0.0015844703426026489,0.04806544387622029,0.0051050387252536715
COMTYPE2_W32,0.011941547862783989,0.004254469092701481,0.007208634312145333,0.0017976892194051836,0.022414358433654698,0.005517871470435305,0.018251900520905688,0.014778572619146096,0.003436668128506413,0.01920826560408384,0.013078188783489058,0.017201241895044198,0.016150714273890584
HARASS2F1_W32,0.011055129729501316,0.003237023172475612,0.0016931845246418577,0.0001612611756053288,0.011830942129248968,0.003456503294619446,0.004032377509379318,0.015342353619519017,0.00628349761385166,0.03653414759473491,0.0031214380123360166,0.04557687640179876,0.0013919517058048941
SOCTRUST2_W32,0.01105457318438042,0.004976427822559735,0.018364058737494766,0.00010679518789550517,0.02405834992219069,0.008667105888269912,0.0072279011543291555,0.009601424178222354,0.007370963773408387,0.005607544882260188,0.02137283034574609,0.0060344240585872636,0.019267052261600994
SATLIFEC_W32,0.010898061900216416,0.0011772109018332365,0.022001351584591433,0.00305326699621271,0.01205812420794159,0.0018170519170088377,0.02527620758872593,0.004491957926705568,0.003913773684381891,0.005242423270805564,0.037493222871294966,0.003975420879036883,0.010276730974058379
SOCTRUST5_W32,0.010868756842404669,0.0027704379244863574,0.028155664857926598,0.00044316593072916293,0.016114844204788453,0.016134044431367695,0.01713740166411573,0.0038970274813161137,0.0038261765655875795,0.008613901259371963,0.015047983153643307,0.0025582797773214235,0.015726154858201658
