,average,CREGION,AGE,SEX,EDUCATION,CITIZEN,MARITAL,RELIG,RELIGATTEND,POLPARTY,INCOME,POLIDEOLOGY,RACE
GOVPRIOoF2_W41,0.034892085546181575,0.01064961732373096,0.012936223816540228,0.00429714377087828,0.017619767842529863,0.01187592859780758,0.012689424129865866,0.04602065407129953,0.023918989261511668,0.12087431213845715,0.008333246460133331,0.13062432556365355,0.018865393577770884
GOVPRIOgF1_W41,0.032964936541200904,0.007390659884490818,0.020848720827938108,0.004425641437238665,0.02600981422584164,0.00860449460578634,0.01012299777698634,0.05588568901970729,0.017519398840220114,0.10075417898873387,0.008234083043484643,0.12198384417991519,0.013799715664067852
FTRWORRYf_W41,0.02953915286928301,0.005242605542374516,0.007502975687740102,0.005745474931520723,0.008448040979134328,0.004187707974515062,0.012081741555452625,0.0465575437911035,0.027362791260819506,0.10070013759420035,0.006596197729229801,0.12127726380998058,0.008767353575325005
GOVPRIOkF2_W41,0.029119811438072494,0.010972402567181445,0.03179074257958931,0.004041224528020937,0.023682213400976072,0.002841520671030665,0.01884524803598558,0.05993814142059125,0.023776673074983677,0.05762937873769243,0.009584429726067115,0.09711400706730025,0.009221755447451256
SOLVPROBc_W41,0.026377970266610734,0.009055549358290619,0.008724472245421434,0.006523809298023689,0.009840622962642515,0.0015037658126805672,0.012240438293487891,0.08866269594172367,0.08599930675795307,0.023400630385072757,0.006481490037780808,0.05183662534380855,0.01226623676244327
GOVPRIOfF1_W41,0.02208193332474548,0.0030273277815888603,0.020116029080878242,0.0017252323416485258,0.013089365845347098,0.005065360955770702,0.012105838438876347,0.04138762583582636,0.01783039477517093,0.06504542825569505,0.00702873628486657,0.0679714544482556,0.01059040585302143
GOVPRIOjF1_W41,0.02074647495501689,0.004702276107470453,0.007221670379469206,0.010175393635982683,0.024386614209544123,0.004922147059316286,0.007986676408236046,0.053768820535426046,0.02130309780870713,0.029061660554105726,0.020976136397222542,0.05321177347273094,0.011241432891991534
SOLVPROBf_W41,0.0195273252106852,0.002397898747565777,0.0046243228446697145,0.0038672238535921253,0.007212913695290644,0.007843860947653868,0.005006280722523474,0.01929946460282481,0.006236232652752468,0.0809944897208089,0.0071034159871318,0.07165530406700711,0.01808649468640174
HARASS1NOWRKF2d_W41,0.019169918060628916,0.003940754147129508,0.012881192897789589,0.03188651802929133,0.011458875989220442,0.018029668573112532,0.006411408932811119,0.009489259508770855,0.004548577496047887,0.05749544879439739,0.004164565083025504,0.05069530813503203,0.01903743914091881
ETHNCMAJMOD_W41,0.018729249084243837,0.005102422106988124,0.020503134703275087,0.0009821473945494613,0.013146440585611397,0.004746897248084607,0.011106967025579001,0.018443675691304017,0.003793750873811964,0.05596430048546571,0.006615392685827227,0.054576671414736946,0.029769188795692503
GOVPRIOe_W41,0.01868394141052771,0.0033500426614297557,0.003337515471855786,0.004118839887461334,0.00437439894722458,0.006018940840390875,0.009884942538402443,0.02397589480599682,0.00996132757666773,0.06686848547240812,0.008696761059480935,0.0742581398858533,0.009362007779160872
SOLVPROBg_W41,0.018054700000034292,0.005454158093163426,0.017070017783621372,0.0025333037505056674,0.016891362432178782,0.0013964886399845263,0.01256247814948703,0.0389519450172566,0.019565636022571983,0.035400701641158785,0.008460930349379156,0.049945887549588036,0.008423490571516142
WRKTRN1F1_W41,0.01731128692483321,0.005057350071091754,0.009027651501733234,0.004422139192973841,0.007536897686864219,0.009767908771153922,0.009713091638272059,0.0252295918355783,0.011155699909952414,0.042698701393070436,0.009866303809887077,0.05585842855459526,0.017401678732825984
SOLVPROBh_W41,0.016956872021888787,0.0013762914231088216,0.009233514435413741,0.006377950705696967,0.008052303786184208,0.00845829814841933,0.006485196680590004,0.016892071441172548,0.005801403496386986,0.05393562067850744,0.004811828666324434,0.07074620699954866,0.011311777801312302
INTRMAR_W41,0.016770604568646607,0.007254775050939968,0.015966299750170488,0.0012893358076877797,0.019384385955052177,0.004211012244450406,0.009320244317471055,0.0330091617058955,0.009564873420001214,0.03369793308898926,0.009252149960379574,0.04911389400364974,0.009183189519072129
GOVPRIOc_W41,0.016612270387072914,0.0008870750771007213,0.007834550651822734,0.009732484369640622,0.003154592495590149,0.004682174791614925,0.0075115633747694305,0.01315857358007241,0.005795209189208793,0.061254997854027146,0.005507271800139478,0.06626646753153813,0.013562283929350437
HARASS1NOWRKF2a_W41,0.015659521898800842,0.006407913706870131,0.002608704670666451,8.726242507171287e-05,0.026288491376416593,0.0012381583652977385,0.004460406938763072,0.029820329689361096,0.009671396590298802,0.03305105723076668,0.01385752937337325,0.05333159392369738,0.007091418495027198
HARASS1F1a_W41,0.015328888818113574,0.004167294566275536,0.0039021100278518956,0.0004486547143344207,0.024580747035579137,0.005551227265643471,0.006573183572260355,0.02702310097148999,0.015499348633169388,0.024408637976304964,0.015551407663476846,0.0464648920188747,0.00977606137210216
WRKTRN1F2_W41,0.015189149365276024,0.006876848694276694,0.007150830178053934,0.0048822881053577506,0.00521298655507318,0.007274723104631425,0.009916211588844754,0.02713041133897978,0.013255881864971446,0.03973296580676054,0.013011429209845831,0.03846570615828707,0.009359509778229877
HARASS1NOWRKF2c_W41,0.014448839217242574,0.0026796574120818376,0.011657251882790917,0.02295556911265793,0.0035872790345480472,0.012848457999414845,0.015864943121454745,0.014748506875830238,0.0030443973632927907,0.030552714749317988,0.00535149309495163,0.03947125106439169,0.010624548896178225
GOVPRIOb_W41,0.014332392201893333,0.0037188893493643772,0.008085394981969645,0.010135477294662174,0.004000568995428772,0.006277711934144995,0.00994885352291724,0.012451331552065136,0.005941135605920672,0.043190921324019575,0.0031431139563132186,0.04809748308002648,0.01699782482588772
HARASS3NOWRKF2_W41,0.014138498883858137,0.0035057155088448577,0.01973822242200377,0.004949708371527855,0.0033339692421704256,0.003932573308445418,0.009932033743263652,0.02482017448930523,0.013523825530091984,0.028314946810520637,0.004712113038710243,0.04448974465775196,0.008408959483661617
ELDFINANCEF2_W41,0.01396221079284962,0.0010267578612320526,0.010225753715568713,0.007308962535206081,0.006079912523757602,0.005855541206758288,0.010174391344705852,0.013772445781599899,0.011258279077761493,0.03745718279547784,0.01629118289161522,0.036171235656378385,0.011924884124134004
ENVC_W41,0.013735988516507945,0.0009373660350986646,0.011565331300298161,0.002343327394538454,0.003289399579605925,0.0069280993386786425,0.008447849709832601,0.020821505047240244,0.010704255393691698,0.04203200470850075,0.004633112721361684,0.04932701753228183,0.0038025934369666768
SOLVPROBa_W41,0.013462010432401953,0.0027708032143123947,0.00467011187082358,0.008170016926705903,0.015487300248680553,0.005796885927841106,0.0036836486446364435,0.03530582880917707,0.017564153593983098,0.020941505849687264,0.009569864613333185,0.029809249914309836,0.007774755575332996
GOVPRIOlF2_W41,0.013184868890636303,0.0015198497089946097,0.01110147148178347,0.002301336966489414,0.010575265854984039,0.009765209271837966,0.009053142589807455,0.017311874173765878,0.002021551601663253,0.03272625861055065,0.009586508908078424,0.03833550911483648,0.013920448404844002
HARASS1F1d_W41,0.012892225283612134,0.0028180513410630457,0.007379930993734757,0.012579593131201388,0.002506298081972711,0.007996831568606647,0.006915478144637157,0.014322031120001924,0.00463277990314154,0.04065032125485295,0.006192373498904547,0.03864900401238974,0.01006401035283919
GOVPRIOnF2_W41,0.012466318148889164,0.00405710915010101,0.012009544976481377,0.016349181439708635,0.019095974872716203,0.0037078462656422286,0.009154809885039474,0.022257788546376434,0.008293682732261028,0.008790555829456313,0.01633246192119708,0.009990911643490046,0.019555950524200127
