,average,CREGION,AGE,SEX,EDUCATION,CITIZEN,MARITAL,RELIG,RELIGATTEND,POLPARTY,INCOME,POLIDEOLOGY,RACE
RACESURV14_W43,0.03373345568713399,0.0021719194736776397,0.010597824834383361,0.0041951903403443505,0.011912479458265485,0.0032547466377796986,0.011086788819140683,0.02031128562840044,0.008223258364251649,0.15963177793436667,0.00449740407983983,0.12751370693117553,0.041405085743982634
RACESURV12_W43,0.028044726656443766,0.0011184130933563363,0.005872378683699748,0.006281367345144128,0.010188100297452572,0.001588033381526767,0.009897931977843893,0.013087294507133685,0.0021330973114978957,0.11604977376574616,0.004585555510617217,0.08790613321079661,0.07782864079251019
RACESURV6_W43,0.026691119746277178,0.0015129816928805763,0.0056638031290360625,0.00551342208537282,0.00897377816965336,0.00205272806831097,0.008769406758217147,0.011488614817227015,0.0025105013072217854,0.11672781353297197,0.002706503525663807,0.09119929870410858,0.063174585164662
RACESURV28f_W43,0.025654386007477718,0.0013373225383891138,0.003264526454795108,0.00033278740333917583,0.01949461494424062,0.0007667771001137307,0.00799834884852982,0.025800161354400903,0.006759233461978597,0.09760177552258067,0.0047897797143380254,0.10221436131031748,0.03749294343670938
RACATTN_W43,0.02520568688147309,0.0012682798321392368,0.008056372790656288,0.003219443981897639,0.006324615299773931,0.0026084971817806183,0.010494728281017576,0.01264941038070273,0.003107987655239292,0.10193362686267786,0.003148498806068154,0.08069953381244616,0.06895724769327759
RACESURV19a_W43,0.024696971844467425,0.0012954748045559533,0.005870611239625803,0.004189627316151446,0.010736737809856619,0.0005664033023393506,0.009682096561771603,0.012156296476620905,0.002833935246387062,0.09859884609002548,0.005142174734316888,0.0817478632520917,0.06354359529986629
RACESURV28a_W43,0.024046487120823825,0.001245196116105644,0.003680400474541754,0.0015209336857195685,0.013304570376921088,0.0005149482305225722,0.008779359727550617,0.013414616215257755,0.0022423639824168005,0.09695956525006748,0.0031936516856854737,0.07471420108417202,0.06898803862092512
RACESURV28c_W43,0.02377792675698567,0.0006329771886584835,0.002828978801084821,0.0002850534088908212,0.01761099807165417,0.0002941648149587904,0.009181156648352099,0.017445105432973108,0.0036009410828696286,0.09141594091043971,0.004134810260703369,0.08086131515451511,0.0570436793087279
RACESURV28b_W43,0.02233085481212706,0.001666783240360824,0.01030590361016331,0.0016591486399315913,0.012858805949225591,0.0023164869540466945,0.008590192456448905,0.01764282063569406,0.0053222084305590825,0.08052166271934706,0.005363023733725374,0.06941104195385654,0.05231217942216573
RACESURV21_W43,0.02205228371837854,0.007208754417647663,0.009308609345477076,0.0014974028185055978,0.005269707691197186,0.004825997893275523,0.010092309015261404,0.011265524873705112,0.011752137716377502,0.029846826128008673,0.00628998558902863,0.008829916772313148,0.15844023235974491
RACESURV28e_W43,0.02196409494676821,0.000370563595923005,0.007642849590267516,0.0027920559331119353,0.014802862459987038,0.0010880671181374211,0.008570786035972848,0.01557780093865115,0.004556571427121173,0.08783178431049674,0.003578910255735227,0.07426834899184592,0.04248853870396856
RACESURV28d_W43,0.021146070745804116,0.0013564981833843583,0.004873333689775705,0.001605420604613515,0.015041077491323334,0.0008484893991647801,0.010620625890364764,0.018267114635818666,0.0036892524263584534,0.08028980972703273,0.004480864047714271,0.07424765936250795,0.03843270349159084
RACESURV19e_W43,0.021023754232882868,0.0003157048059579841,0.0025720912661827285,0.002596388383075165,0.01043598907448301,0.00323120398509149,0.007774510981402073,0.014965919487741708,0.004060307447946069,0.07827144018660424,0.00465435540714496,0.07243972165791056,0.0509674181110544
IDIMPORT_W43,0.020687434418857353,0.0062356671424949935,0.004428215569283498,0.004408274429983083,0.009148705165284599,0.004183706230306875,0.0053332628605043154,0.011768287861099902,0.00998945005246289,0.03305857315170977,0.006871113725256541,0.012505663729601482,0.1403182931083003
RACESURV28g_W43,0.019924630531139745,0.0011593752485823806,0.007814326206672098,0.0019416957218772954,0.01614802126473799,0.0008190421802285236,0.009315923307968012,0.011224228439969466,0.0033530182633970786,0.0721711749166123,0.004259336402890011,0.0626718420150292,0.0482175824057126
