,average,CREGION,AGE,SEX,EDUCATION,CITIZEN,MARITAL,RELIG,RELIGATTEND,POLPARTY,INCOME,POLIDEOLOGY,RACE
CONFe_W42,0.020724437609560612,0.00495784211404329,0.0054913470536477795,0.0029754704516510824,0.003918425018291705,0.0019608666052528105,0.010189720599561133,0.07516907468270304,0.07917261606553941,0.02554879294885074,0.0016922147050830556,0.033614007426527585,0.004002873643575749
CONFc_W42,0.017025469268205046,0.005046555186391313,0.01905074849133837,0.0008843647616292346,0.007676166986508267,0.005301793463265677,0.012576404303130421,0.0369994766990553,0.016999455751682185,0.042531078011841396,0.002437798293308182,0.048383096657631554,0.006418692612678677
CONFb_W42,0.01543608008370631,0.0015502611818012629,0.006894987482032869,0.005097438882935394,0.005469505964803438,0.0018100784320446235,0.0032370395819417584,0.006142335600496672,0.0029259523549364556,0.07552154848784579,0.002450397503151122,0.05668003880345067,0.017453376729035682
RQ1_F1B_W42,0.015284599377588965,0.0022025159372741944,0.005617915791802632,0.003908127367775984,0.01405419937515864,0.0011824018937472217,0.006743722617826066,0.025578655333210673,0.00924039407579202,0.044358673356264464,0.004172682371570237,0.06170492220133947,0.004650982209305983
Q9F2_W42,0.015254054894132124,0.005182500013030388,0.007904535579710471,0.01749642283100118,0.035962138611491515,0.011445199330823547,0.004811709261706164,0.018655323489801964,0.008512570782333794,0.005730235880740555,0.031236754720010435,0.010466423019228618,0.025644845209706852
RQ4_F1Bb_W42,0.013880958370078175,0.001635382983615824,0.002913782730322144,0.004855504938836911,0.0118899501751708,0.0008487059585473149,0.0043896952010725725,0.025360063076569708,0.012043959057826568,0.036739347353608225,0.006555599270244158,0.05465769913348265,0.004681810561641242
CONFd_F2_W42,0.013319497619823607,0.002068179472984786,0.0050569513839141,0.004817826491124019,0.019301978721470037,0.0007098878382223117,0.006312774954353065,0.02785912640783181,0.020081216120519208,0.020124435040073184,0.01414075281712509,0.032733292315024344,0.006627549875241302
RQ4_F1Be_W42,0.012904635901013572,0.0013529979358943595,0.0036606572698609004,0.0028497116734563697,0.010342079017853322,0.0012681118922622827,0.005088627942120769,0.024981837902946082,0.012423331387400597,0.03553759086564338,0.004623460662848043,0.04942635803451132,0.0033008662273654333
POLICY1_W42,0.012796114068642575,0.0006940248629570892,0.0042302871575888475,0.002422553599874459,0.01243133892747088,0.00010987587062470422,0.006394717028322278,0.017838404165448143,0.009291439652319102,0.03849784766778798,0.0015896636911858098,0.05695495022830015,0.0030982659718314623
SC1_W42,0.012656205961056571,0.0025825573575474965,0.004271124909932034,0.008367549504821966,0.03489885131841867,0.004379102046604908,0.002843650801385944,0.02021605286356669,0.008572167845565996,0.008801049526513085,0.020877001219647168,0.021052075201511745,0.015013288937163133
Q9F1_W42,0.012640013819380035,0.005339515242581534,0.009358539637729348,0.009282244061131793,0.024911172130369766,0.011251801398235667,0.005105328351994215,0.016757422492748364,0.006888569386813224,0.004168997130912918,0.01612147056930738,0.017095015954199266,0.025400089476536956
PQ5_F2A_W42,0.012085677818473842,0.004053004337686739,0.02531663304923973,0.006244621762378892,0.01192084902240812,0.010953801839431407,0.01136832994823972,0.011424759662383484,0.0029512730227703515,0.005603589763225556,0.024694664191056127,0.0031402155490734755,0.0273563916737925
PQ4_F2Ae_W42,0.011980301900684066,0.0035987457501819252,0.019214369513468485,0.0038613406680634843,0.018515810039818618,0.013296416727789273,0.010887425722627884,0.013189596734790488,0.002525066695657964,0.010919376016365423,0.022329507277837113,0.004522165950191227,0.020903801711416908
RQ4_F1Bc_W42,0.011832411274143306,0.0016853494303905039,0.0051339802946036035,0.007909132431676824,0.010372302096429548,0.0006685787828374578,0.005567538662427027,0.019544796429419576,0.00765726503882013,0.027934194375708113,0.002987643070608882,0.047891720312860216,0.0046364343639378
RQ4_F1Ba_W42,0.011802316335694804,0.0027314029508891113,0.0024349393948593498,0.00473846722419146,0.01055016063880914,0.0018017676999012278,0.00439620224951661,0.01843573897383399,0.00987395464853849,0.030799234959019265,0.006487584450773733,0.045034559872301996,0.004343782965703245
CONFg_W42,0.011392804752493603,0.003895114605892094,0.007842297968169322,0.0023576785250246112,0.0068988419653184755,0.0022688288416211565,0.0075427676153860075,0.03057010079443421,0.0173378270203961,0.019032447329289114,0.002337229427929675,0.029511195661231237,0.007119327275231232
