,average,CREGION,AGE,SEX,EDUCATION,CITIZEN,MARITAL,RELIG,RELIGATTEND,POLPARTY,INCOME,POLIDEOLOGY,RACE
MESUM2_FD_W29,0.03988413592022459,0.0037520870207309663,0.004807838178537185,0.006694999915456996,0.007988141031420022,0.0017028569031093373,0.014671479821852424,0.035428356478270306,0.0162280907057186,0.17996886889729177,0.0026219960975332533,0.15622691923142795,0.04851799676134629
TRANSGEND3_W29,0.037964916417203946,0.004362353134188297,0.003632659791813856,0.007908747672676393,0.01374763362311276,0.0017530548521874855,0.009936092971983711,0.0553086293818479,0.05050773298988968,0.125389439025784,0.0029894968202536917,0.17656258953905393,0.0034805672036556366
MESUM2_FE_W29,0.03466368565976385,0.0056889351578170355,0.005051706120868793,0.005905557464131896,0.013372716128682599,0.0014993286839478915,0.010628616124380768,0.060245823090450235,0.05604002566988971,0.1088020579770535,0.0026843803311824006,0.14348599360377143,0.0025590875649899028
MESUM2_FB_W29,0.03387633743695422,0.0033486538818579045,0.017577994201914034,0.000473475817359803,0.01727608676556557,0.0006875985712874584,0.01517336404779536,0.09012057243849632,0.05593237974046051,0.07373157902075338,0.0028199494211087195,0.12483192516748765,0.004542470169363973
TRANSGEND1_W29,0.03361683868624794,0.00635510306444819,0.0010251896466857775,0.009364960634015169,0.0111648514895967,0.0003642414407112586,0.007241156969602054,0.05960635782483242,0.05412517867024815,0.10586666431962953,0.0023312089575774895,0.14216126702181917,0.0037958841958094128
MESUM2_FC_W29,0.030704528946212745,0.0033157963199593955,0.000752362294513973,0.004541387858663435,0.02102267805535726,0.003471881709364176,0.003994431240190736,0.029785819699485176,0.013364494896261231,0.13619716988042563,0.0028178649325939806,0.13658139823604215,0.012609062231695787
MESUM2_FF_W29,0.02972211414727984,0.00504689082908808,0.0026332429368477336,0.021939639811095212,0.024415016645940844,0.0004454261912088469,0.003852036189483835,0.04184315082357773,0.02927256818783277,0.09338595131387346,0.0036241320385962247,0.12938008132900994,0.0008272334708033963
FEM2BF2_W29,0.02555623567681604,0.0034434151069686145,0.0153022004825218,0.0005386198028475828,0.016532508907959535,0.14802758196209467,0.004138146261717974,0.024707072153817875,0.015321332251951484,0.011810002710654511,0.006822204222000808,0.014440362422426184,0.04559138183683142
MASC2AF1_W29,0.021630367803332398,0.007857546136335422,0.005961651002598767,0.007779587892761869,0.01313421212942222,3.219826558662608e-05,0.006257704673100022,0.031440182850725515,0.028580322104801683,0.0558783305509436,0.007181981206268143,0.08704131416350076,0.008419382663944151
FEM2AF2_W29,0.021323211386629088,0.008183118614498051,0.01534520935890671,0.022168528639488063,0.006678923873571879,0.006104348277628478,0.018114684417261964,0.047402327561338324,0.020490085446139682,0.03769218358416974,0.002548214993318625,0.06527006307734666,0.00588084879588093
MASC2BF1_W29,0.02046870480688211,0.002596504820805947,0.007954390493831232,1.8004547427366244e-05,0.024641534699381514,0.008823091108245286,0.014596250687787037,0.041729769868440285,0.013867268763310077,0.05862528954751241,0.008419598437949392,0.039331756739306833,0.025020997968587956
LOCALELECT_W29,0.01971940252533768,0.0030397729585159043,0.06334947468121495,0.0029936570358513937,0.0173195665604824,0.0443266675234548,0.024606860986541572,0.011944742884198374,0.007952084040704487,0.015459963019787689,0.017369406907434676,0.011607716886628558,0.016662916819237344
MESUM2_FA_W29,0.019038359969013804,0.00452777853523822,0.0005789592576913071,0.001126589434980317,0.008074402306966549,0.0022768169043777525,0.003697677028838976,0.026813855617676494,0.01585381989966404,0.06964646424342376,0.0021799702855226344,0.09075816204437882,0.0029258240694067746
NOWSMK_NHIS_W29,0.016276223470319734,0.002751553711468905,0.04761588433263283,0.004898041619695867,0.02301090643908615,0.0014611768613836155,0.03872425578582171,0.00892799726443944,0.010703550049091326,0.006348830291552166,0.02948936606710404,0.005306254416655196,0.016076864804905566
S12_W29,0.014943543447013949,0.0017907402294561731,0.021643774982040682,0.001064117627718463,0.010868755676683689,0.006344908746483089,0.07182975672202155,0.009658361731312954,0.006483460719463162,0.006404615771703389,0.019311806829200612,0.006688662441176088,0.017233559886907543
HELPHURTA_W29,0.014295725536216143,0.0037701062623636534,0.005559288593756728,0.0040991751474988534,0.026217450582428407,0.02173172974893261,0.004233349662935173,0.017569872417608757,0.0028118026979205204,0.025149083518251902,0.010228834203607255,0.04016817055903326,0.010009843040256603
BOYSF1A_W29,0.014211210726591934,0.004520629660583613,0.007723180839630425,0.008718541118015878,0.010168860062428713,0.0037798506452654127,0.0038020063739015084,0.026968051932715,0.016705185810393822,0.024816559274934515,0.002171044092663456,0.05191297331785588,0.009247645590714983
DEMDIRCT_W29,0.013906179603537822,0.004160604572296141,0.0047993804179531415,0.003913078876828265,0.019044084206637824,0.0027911956039622316,0.004586709007482056,0.01688488848486899,0.011621612855892003,0.05661283126747033,0.011508175584736074,0.012608654623680134,0.018342939740646658
MESUM1_FA_W29,0.01302461192462987,0.0009421139207505209,0.013724371348464857,0.0005591620808468006,0.00854721047100812,0.0006746637518120396,0.010544922916454941,0.03441883654454096,0.021267531875194676,0.021234701493651788,0.0019475915787587326,0.03814820133521808,0.004286035778856887
WORRYBILL_W29,0.01295008639465258,0.0005009736519274542,0.019359381092110592,0.006588882556880958,0.02447061606984014,0.004526683334025981,0.019261625380815314,0.006785983819699714,0.004282043691627413,0.002929634040420181,0.05106854698996589,0.004095876313778217,0.011530789794739094
FEM2_W29,0.01293315458605204,0.002325322641724082,0.012199446110310935,0.0,0.014514489593712156,0.006141694158525963,0.008822284739653788,0.02750294637693292,0.022894684890476778,0.010674513458527315,0.011139191971816873,0.019240195604200046,0.019743085486743642
HELPHURTC_W29,0.012766453412676501,0.001485685288411085,0.00833348756110182,0.010308224402590547,0.0062602427446834565,0.007544323004950859,0.0050429516762288485,0.009121023682105054,0.0020784057597735364,0.03539662039970951,0.0019338940859220835,0.04666612055866118,0.019026461787980033
GOPDIRCT_W29,0.012393249190790247,0.0029643145666013266,0.002279070441996503,0.015552521390542388,0.02462419679511233,0.00013621642544612615,0.007523513867369823,0.01047685531916896,0.0037284332598541935,0.048362030435089194,0.015898432398509618,0.011875396670980821,0.00529800871881167
PERSDISCR_W29,0.012233036507490221,0.0015484058835302894,0.006119964090038353,0.09255562531934623,0.004794773536135736,0.0045026189175308325,0.006778065704878713,0.0034801724645705796,0.0023709517766056553,0.008362136816457233,0.00017632938034384027,0.009321492764808849,0.006785901435636336
GIRLSF2A_W29,0.0117781434023325,0.0029083275889446006,0.002058708679489742,0.004127162523898213,0.005740823892986307,0.005520546753691093,0.007399080996840919,0.014903670244158975,0.010795103903315974,0.033001627464763754,0.0018675208625718843,0.04611750173610254,0.00689764618122598
TRAITSC_W29,0.011639634454893263,0.0005952867949775782,0.004880223711984977,0.07881801854971936,0.004311704090816454,0.0009998215655449845,0.009684918139346332,0.009435605147691298,0.007380295805601062,0.005445539563237406,0.007842219840004088,0.0017938360163259994,0.008488144233469639
BLOODPR_W29,0.011607384368869033,0.001909482754933137,0.06870506090215653,0.0025708731850573995,0.007396225116354668,0.01162921751609027,0.0173863070787263,0.008219376201193543,0.003057482881787702,0.003396345098900895,0.003735120981095542,0.004062418560112974,0.007220702150019425
HELPHURTB_W29,0.01127309544473528,0.0011926480508323873,0.008307912876061132,0.029569650739597393,0.0069982128811311,0.008966629280144932,0.004662385255157984,0.009943036227151175,0.0032265886570613245,0.021159290627392673,0.003040577204951925,0.0357009777144959,0.0025092358228454366
MESUM1_FD_W29,0.011228051788831758,0.0009987507467259672,0.0004433844772555852,0.007345551426306275,0.059746643903282985,0.003165706890145723,0.0038379789930020947,0.012188464917876885,0.0037133983063857264,0.006250223786752114,0.019353513634432266,0.014681217071954182,0.0030117873118612683
HOOD_NHISB_W29,0.011182876708617277,0.0009670140927900999,0.018048489280030812,0.001228277729346391,0.017394046045031603,0.0007791955987968118,0.027356419218878953,0.0061167576482325315,0.004117920642103297,0.008884212447288773,0.024851899324737463,0.004656973791638841,0.019793314684531747
MASC2_W29,0.01109814880077894,0.0025936418239627195,0.003515114144339296,0.007391016346173981,0.01193809593204637,0.002576152599893476,0.00916128954017793,0.017879119811229752,0.008125396723698391,0.014586649351874174,0.006176977873827186,0.028172741430197597,0.021061590031926408
MESUM1_FF_W29,0.010800177023771085,0.005044027905939765,0.020474262446489207,1.0487382812980508e-06,0.021994378202655367,0.0030193585730265396,0.010228613012261259,0.012814871938607782,0.002401249414532396,0.01444216141325708,0.0072226291882808375,0.025645661185484978,0.0063138622664365126
BOYSF1C_W29,0.010698931070647927,0.004261950369581687,0.00557818409679835,0.005236210227718684,0.011972330530676327,0.0046024198406253445,0.005108945518317391,0.015076767463628085,0.00674159986752622,0.025832871680928217,0.0036365332701002112,0.03450777853447454,0.005831581447400056
MAN1B_W29,0.010594246474043433,0.0015460861755290049,0.03578752230914541,0.001709123539765079,0.00830606930475887,0.002694988376515756,0.026144000925328047,0.011496611187211889,0.003260782123790455,0.007306488792007384,0.01186829858505455,0.009840917817739749,0.007170068551675009
BOYSF1B_W29,0.010477207441906819,0.0001017571407236945,0.006227210617253751,0.015190957132512043,0.004064869806553877,0.0021951387330076105,0.00932898470761785,0.0133237183681405,0.0030564240442112335,0.024873018427152255,0.0037170594256302246,0.038812959605057346,0.004834391295021448
