,average,CREGION,AGE,SEX,EDUCATION,CITIZEN,MARITAL,RELIG,RELIGATTEND,POLPARTY,INCOME,POLIDEOLOGY,RACE
FAMSURV17_W50,0.04235243798463132,0.0021033941531085013,0.05240140532774079,0.015516435276494513,0.009926533455321561,0.0018856436344128994,0.32329170761985304,0.01284877553411854,0.010342906708757586,0.008176715311428053,0.041248652095037315,0.009516935936893973,0.020970150762409143
FAMSURV38c_W50,0.03849989891140679,0.0015441859854812422,0.010874224780607122,0.37779580015428454,0.009952753462552527,0.003340399704990152,0.008600811303142214,0.010271371245277456,0.0014328625253887113,0.010261891893550422,0.013213831947324606,0.006208518936865647,0.008502134997416812
FAMSURV3_W50,0.03612490243348167,0.008651585336662722,0.007166440301128945,0.00029770882050219585,0.005214704702500846,0.005007289244030764,0.015783488766200067,0.09010756897941674,0.1369101064420404,0.04700828288156601,0.004065591968211457,0.10064285046770097,0.012643211291818947
FAMSURV27c_W50,0.035369875946729634,0.015086951072778142,0.03042370167946669,0.0162001172257671,0.024284113688421843,0.029472469203265007,0.025566270918798716,0.0744805591364906,0.03496882864150956,0.029523443218886457,0.051051756346365634,0.047135442152693205,0.046244858076312685
FAMSURV27a_W50,0.03473847314885528,0.031002925731117695,0.03125884897752026,0.06395682347594049,0.03523898673734915,0.015100193421543902,0.01755471243368141,0.059038111287065154,0.027338559170033538,0.018894467069464054,0.03345731758781651,0.04209696567924337,0.04192376621548783
FAMSURV27b_W50,0.03457525575005955,0.028254183663674954,0.02599893786865595,0.010935460603136226,0.03107223084686808,0.03729132759401757,0.030457110349273918,0.060961159845916386,0.0473532597612158,0.027432403477108062,0.021057882267620787,0.036702685956579634,0.05738642676664728
FAMSURV27d_W50,0.03383588797344395,0.025600867572263014,0.03674698816349009,0.013892380486635988,0.04403465692668025,0.03445794251321604,0.02966249460682789,0.048561618153410556,0.033400683810404466,0.04194501758133696,0.027771097794447735,0.01473888721818554,0.05521802085442892
MOTHER_W50,0.028716313213660374,4.336762209343613e-05,0.24370135186830902,0.0021807689185517182,0.002473922555657009,0.00851976570876216,0.049009204143825924,0.008679707564906294,0.0032749795336062602,0.006839596018273958,0.001910868162249888,0.004846297444461412,0.013115929023227444
FATHER_W50,0.028218467586497764,1.300423486971859e-05,0.2467853956057398,0.0014950982369445738,0.0030782104096474094,0.005340709149868521,0.05029672097713287,0.009962613432585907,0.00286051594636941,0.005594716297245874,0.0018924379499535321,0.004087694407786402,0.007214494389829152
FAMSURV4_W50,0.026356205294008866,0.004439831219610046,0.009360787584450867,0.001845163771731034,0.0014581813642619871,0.0003255258133005999,0.025037898576550213,0.06401798797047199,0.07813086785459095,0.04568839730939125,0.0028287572214325753,0.07990456890247397,0.0032364959398409085
FAMSURV8_W50,0.025295486643845778,0.002581541473882716,0.0187325436922586,0.010696844857340543,0.001145718835574674,0.00017231703349995832,0.025758099336389274,0.043186426704824234,0.056745156778221326,0.0548034911962705,0.0032257428698074346,0.08300459907137268,0.0034933578767074145
FAMSURV30b_W50,0.02492049657773124,0.004203427164007404,0.10131104430072999,0.0050566463240427585,0.012909133794941135,0.007319038301482743,0.04509203067242249,0.034150014540480694,0.017788923206972056,0.00964544842881061,0.01890619508346158,0.015728910661992,0.02693514645343149
MARRDUR_W50,0.02452536792336672,0.0014188667966439556,0.21729881060951603,0.004075741938000264,0.0033495184917928223,0.007340654324651778,0.0,0.013332380394660661,0.0075286741062840674,0.0072743179570834956,0.013800631805290356,0.008105131813308818,0.010779686843168351
FAMSURV30e_W50,0.024172879870421233,0.00946417489162398,0.0998730524053727,0.003126586899874835,0.006756148140358038,0.011544258626287829,0.0530021545450195,0.026942836843539108,0.012397530577036093,0.00899059018033773,0.013055043061630977,0.01055328124757908,0.03436890102639492
FAMSURV6_W50,0.021514851220838068,0.004167448232931224,0.0008907973933419427,0.0003145169559773726,0.0039600799346264665,0.0006381579023486696,0.010319057872832825,0.0445566728622328,0.04720713284529876,0.05400162638797373,0.0029237725362751604,0.08639052750301908,0.0028084242231987836
FAMSURV26b_W50,0.021317298612742508,0.003933787801274623,0.071802876578098,0.003920891660127367,0.01961476688165936,0.009567836165722064,0.04372085417186678,0.02993061834405485,0.010633078620130472,0.012698879886031338,0.012204303114009461,0.015670472799016986,0.022109217330918793
HAVEKIDS1_W50,0.020671289229679365,0.0027013042613156352,0.12266088231739572,0.005331013801282783,0.0030049004952255797,0.009133520973791201,0.03597833001382762,0.01717551022871694,0.01541583288762997,0.004145537785793095,0.0062287103189246715,0.008351140551356495,0.017928787120892666
FAMSURV26d_W50,0.01853227344397715,0.004244734566312317,0.056468410351911254,0.001509197395347097,0.02370245845661246,0.008671198750988781,0.032520080904281844,0.03645117683374247,0.007399748147253592,0.009028384515043418,0.00870864543461277,0.011945789274485304,0.02173745669713445
COHABDUR_W50,0.01836430340707619,0.006852077906825904,0.0848121252484034,0.0012618868978782568,0.017018693643562444,0.008491023152718134,0.014860306832401826,0.027795679700155333,0.009591180079553785,0.01535830245058879,0.011350313270471387,0.010517573633736284,0.012462478068618736
FAMSURV7_W50,0.018165709043859342,0.002505694809314524,0.013892034603722302,0.0024550480515983376,0.0016234352924012116,0.00029651907318305177,0.012678063647080833,0.04098487019581191,0.06879423423684457,0.024268567192789598,0.001815953196862171,0.04705362739684939,0.0016204608298542146
FAMSURV25_W50,0.018099804843382594,0.011856038803319232,0.045069599207848664,0.0057864689831615326,0.025238312043538904,0.015347037150163704,0.01907614428923717,0.026022539126499565,0.0211265323184354,0.006248781535231475,0.011194367738266361,0.012465836547910092,0.01776600037697907
FAMSURV1_W50,0.017793605997233352,0.0003184331827129685,0.13978836466921352,0.008599671043017584,0.004152255175038591,0.002150772732653651,0.027689606751225906,0.0043496813206288995,0.0044555401110951435,0.0026938907203823454,0.007928804792612543,0.0035506002318705754,0.007845651236348535
E5MOD_W50,0.017673687335868254,0.002204448362728902,0.13029654288300335,0.03629842009550721,0.0026692135306479975,0.0007927065182836359,0.013190489283319265,0.003726860468985349,0.004772028451469256,0.0034508847758629325,0.005398505021735405,0.005720564173632109,0.003563584465243605
FAMSURV29_W50,0.01715303220360855,0.0057479613676497295,0.07274657731285092,0.005420897687431211,0.009225685786317963,0.005893016894909736,0.032756931064621665,0.018962411944444077,0.020147027672493517,0.010533982055561834,0.005295553047698729,0.008619188032781378,0.010487153576541853
FAMSURV30a_W50,0.017093902012789965,0.004038616099031344,0.047406315452359404,0.01364382512850797,0.010484262546430045,0.009985552204451778,0.03467559134412988,0.01878198548628982,0.005880955739500604,0.008315623349202095,0.004709042776781056,0.012865574589375156,0.034339479437420446
ROMRELDUR_W50,0.01632276319788749,0.011241902601818777,0.052842627266084206,0.00806794152103484,0.012272686436310852,0.002316496980579143,0.018922738015531366,0.02371750549379596,0.011835929174045186,0.006810093100788757,0.012757797530754825,0.010907709776000809,0.024179730477905177
LWPSP_W50,0.015783060346482334,0.0028308745013774475,0.03107943715889096,0.007163416537186549,0.0028892755544508786,0.0017256981265727034,0.0,0.04034319569729167,0.051879081504970004,0.015751990774477823,0.004120164933604708,0.02771139912413686,0.0039021902448283675
FAMSURV5d_W50,0.015711372791248932,0.0015831236410180517,0.00970849109131768,0.014680194040025456,0.002433672431419684,0.0014792665704256138,0.024058551649032034,0.02361030620766148,0.03790113926123896,0.023922222097631018,0.0038956451161581513,0.04046691373516725,0.004796947653891799
FAMSURV5b_W50,0.01555695910610747,0.003383843811475788,0.010052532069945884,0.010141695646029578,0.0004973059477831972,9.487202684288352e-05,0.01658102771254138,0.028571246514320595,0.04973010031558283,0.023344302631200513,0.002195098875057684,0.040301533307628,0.0017899504148813075
FAMSURV23d_W50,0.015442850972240053,0.004068845271594457,0.048903340852698964,0.0026024854329982938,0.0035200429455586415,0.009132885494786535,0.036073957439032335,0.026185543710182547,0.012139442698395965,0.007858289257561608,0.007369085926925796,0.008185543112502348,0.019274749524643166
FAMSURV30f_W50,0.015375213795575627,0.0072668485649760575,0.009174958289048015,0.0012863501896669155,0.009843557221619318,0.027209692331792566,0.01564976196393656,0.023396227121237647,0.014414209879696271,0.007561729066855638,0.013750511296076429,0.025557154765299534,0.02939156485670257
FAMSURV26c_W50,0.015044444542649948,0.0020681114192104845,0.03253466231526933,0.005707101136004069,0.011087547908999632,0.02119413408890396,0.014469615986875956,0.028753094194772448,0.01664546876109446,0.01034931411568603,0.00930566994419949,0.012764933810269111,0.015653680830514376
FAMSURV26a_W50,0.014953420751738798,0.005807461692093282,0.024426828319683947,0.028519139879041103,0.007929707827336553,0.012795526108655432,0.016659776969453585,0.021262690512330942,0.012371107776164025,0.014755281843084538,0.009758441376882776,0.008438140635042723,0.016716946081096667
MARRYPREF2_W50,0.013915461413936287,0.003205182677619178,0.07401908323983791,0.0016211018218534002,0.00468043571279129,0.0012996511162920725,0.024247509932371885,0.012821857768933773,0.012169000928939995,0.0013256915251623881,0.002252449882324799,0.0036663687536690817,0.025677203607439684
FAMSURV23c_W50,0.013441017865988133,0.0048606101931956015,0.018114541182996304,0.00513311189622262,0.027032188921507657,0.010732596537662412,0.016143236473552605,0.020546794381827833,0.013481737755766193,0.00281985797757999,0.019564431229613932,0.006604838428735277,0.0162582694131972
FAMSURV21_W50,0.013411322333513135,0.0016020759071489422,0.0025154886351828627,0.00665160275943447,0.007692412838572098,0.004926275422193371,0.03174655187787943,0.02729840000350526,0.024584457506230353,0.02013247561765313,0.015124683767141276,0.012455852998422523,0.006205590668793928
SATLIFEc_W50,0.013171520089170587,0.0005514538514579062,0.02346666262342275,0.004773569393543772,0.014836623411235851,0.0020090986383717725,0.026597882893598705,0.005186621233844232,0.004869722636866871,0.008619636161448282,0.04701651031795832,0.005868268074206694,0.014262191834091874
FAMSURV2Wa_W50,0.012572241745802015,0.0015720079799266872,0.007276055077753824,0.008078354904876718,0.004726399025340907,0.0031994897040105745,0.01695186945894135,0.026743401545372598,0.023594305857323167,0.01573011355158247,0.0030964569284778008,0.03339652914478844,0.006501917771229673
MARRYPREF1_W50,0.012377950638042002,0.0032070672167626778,0.08902097306156383,0.003393384810686025,0.003760094126915049,0.005734910674960801,0.0,0.00950129423033243,0.013857029427430594,0.0028153089125838417,0.0034816236178733194,0.004146877763685047,0.009616843813710424
FAMSURV30c_W50,0.012224798304594851,0.008049747610950835,0.014425672806164089,0.018181959791717685,0.005952035976974196,0.009828798470528194,0.004613339230055966,0.01608324187839738,0.011480299326179565,0.011999985571186861,0.007087198962217297,0.017622476312713797,0.021372823718052363
ORIENTATIONMOD_W50,0.012184785555575313,0.0010150891939777488,0.018411971499961394,0.011572353204590682,0.0029487847639262715,0.0021022898272277067,0.028972545024530876,0.01699479271640294,0.010618593811800083,0.018182652409594668,0.006613613328683187,0.023609431069920597,0.005175309816287603
FAMSURV11W_W50,0.011530522729303862,0.0030296729737977297,0.011388148173925954,0.005566665198866045,0.0026449797850495965,0.0012627459764492617,0.01313880244636551,0.01312932375666986,0.01588174076352276,0.022366761277475517,0.0028747063267786726,0.027049886574284553,0.020032839498460884
FAMSURV2Ma_W50,0.01148206448555092,0.0005754879992090256,0.00925253188725944,0.0022769023616490396,0.0021509754130397377,0.0027690403053778367,0.023148635165842625,0.02457065565075765,0.02354940498064416,0.015803027302897604,0.0027310536475335973,0.027052534425599708,0.00390452468680063
FAMSURV12_W50,0.011459601901324855,0.0012979453966936135,0.023831914924245214,0.0006854018465171024,0.00573482351344029,0.00859726607876875,0.012873457501648604,0.01526085840921781,0.004614924490971031,0.017078562196587422,0.007426825654592808,0.022300412253654842,0.017812830549560774
FAMSURV38a_W50,0.011100115425679168,0.00035417136454442765,0.008918435084381015,0.10140918091078563,0.0030951009059972316,0.0005564584221723697,0.003857734482650031,0.0027471683044098037,0.001295644995914797,0.0016488458326196602,0.004134828328317812,0.001807332948627644,0.003376483527729593
FAMSURV40_W50,0.011025269073074178,0.0017148801584252141,0.0,0.0010741830539180782,0.008243941283517553,0.0022850330774162146,0.04092233666960412,0.017733200389290528,0.008675756468955177,0.012034817461850608,0.0155596651645922,0.01071644107858381,0.01334297407073664
FAMSURV30d_W50,0.010982621892727723,0.006436592129394475,0.0032867742052590273,0.007532583566370379,0.010425602917670017,0.014724952816748627,0.0062154149671285784,0.02422751689671008,0.007081174866798436,0.0073583589248524366,0.009038897890295402,0.011699103385651732,0.02376449014585348
FAMSURV9b_W50,0.01095011814243875,0.004301683985960756,0.013384342089978924,0.004412010579498399,0.018631194774992695,0.0008440796778749208,0.007883906599875349,0.02200719457696144,0.007718092227735534,0.007554071112883779,0.00908398015753106,0.018121475028887717,0.017459386897084442
ADKIDS_W50,0.010823334211796065,0.000517696403319746,0.10078891445408104,0.0002851932053094432,0.003694050519227007,0.0009039298841736361,0.007267035782644589,0.003804186315006173,0.0019432202343042393,0.0011029415152322287,0.0018905601566589836,0.0026339516155879437,0.005048330456007762
